text,label
Didn't expect anxiety the minute I logged on to Twitter but we'll what do I know,OTHER
"LRT someone took something I was selling, when I demanded my money wandixelela nge depression yakhe *sigh*",OTHER
i'm on my first train home and i was so anxious but everything has gone pretty well so far and i'm proud of myself,OTHER
it's 2019 and i'm still depressed,MENTAL_HEALTH
Why is everyone depressed on twitter.?,OTHER
"Me, an hour after deciding to go to bed, having an anxiety attack and never went to bed",MENTAL_HEALTH
The realization of this tweet just depressed me 😢,OTHER
@user Yea I don't wanna know depressing sh*t I wanna see a new fish or some sort of sea monster,OTHER
Magstop kana ate u r giving me anxiety,OTHER
When your method to calm your anxiety is giving you MORE anxiety lol love my life,MENTAL_HEALTH
"@user Bi-polar, anxiety, Depression wouldn't hurt a soul.",OTHER
Anxious Buttercup. Perfect! ❤️😂,OTHER
"'Anxiety ridden, thought-provoking' I love that",OTHER
@user Omg I am so depressed right now,MENTAL_HEALTH
@user Antidepressants in a nutshell,OTHER
i really really love living in a constant state of stomach-turning anxiety,MENTAL_HEALTH
I'm so depressed Bc I won't go to the gym today wtf,OTHER
I find it weird how in 8th grade I was this pretty depressed working student and now I'm a not-so-depressed lazy ass student.,OTHER
@user my antidepressants waking up my happy chemicals every morning,MENTAL_HEALTH
@user I just realized the paint in my bedroom is very close to  Dolphins colors.Now I'm depressed thanks Janine.😂😂,OTHER
We are hitting critical levels of pre-trip anxiety,OTHER
In a relationship with depression black dog,OTHER
No time to be depressed i got personal works to do haha,OTHER
In the mood to listen to depressing songs and cry my eyes out,OTHER
Thinking about it and strongly considering it right now...#Depression #LowMood #WhatsThePoint,MENTAL_HEALTH
@user Welp. Another thoroughly depressing start.,OTHER
My dreams make me so depressed lately lmao,OTHER
im having a depressive episode,MENTAL_HEALTH
A depressed thot?!?...I feel seen.,MENTAL_HEALTH
Bitch idc u depressed I jus want the pussy,OTHER
Well this is depressing.,OTHER
@user I really feel you with that. Anxiety kicks my ass a lot lately and I'm honestly so tired like mentally it's weird,MENTAL_HEALTH
@user 🐰 // CHRONO WOULD BE SO DEPRESSED,OTHER
"@user Listening to old podcasts which have been piling up on my computer. Anything but Brexit news, it's too depressing!",OTHER
i don't even have the guts to tell them knowing that they'll scold me back for being 'dEpReSsEd',MENTAL_HEALTH
"i might just be really stoned but likealmost no anxiety rn, it's really surprising i just feel likeweird? like maybe i'm just sleepy",OTHER
I hate when I get anxious in the middle of the night. I know everything is going to be okay. Has to be okay. &gt;&lt; It will be okay.,MENTAL_HEALTH
"If you've ever been depressed, shout out to you for making it this far 🖤",OTHER
dunno whats worse anxiety waiting for a level results or getting up at 7 for them,OTHER
@user ugh fbck ig stans for making me depressed??!,OTHER
January lasted 6 months.February started 3 days ago.Winter may never end.I probably should get checked for depression.,MENTAL_HEALTH
we love being depressed,MENTAL_HEALTH
it's no wonder i am riddled with anxiety bc it seems everytime i try to do anything i would normally like to avoid it goes fucking wrong,MENTAL_HEALTH
My anxiety has fucked me up like a million times and here it goes again fucking me up.,MENTAL_HEALTH
@user @user Ok that literally gives me anxiety,OTHER
"Depression fucking sucks, man.",MENTAL_HEALTH
I FUCJING HATE ANXIETY,MENTAL_HEALTH
im getting v. v anxious,MENTAL_HEALTH
turn depression to aggression,OTHER
@user All depressing facts.,OTHER
"Depressed but keep smiling, well dressed, nd be strong",MENTAL_HEALTH
made a bid on an ebay listing with 2m35s left on ittime to spend the next 2m35s anxiously refreshing this page,OTHER
"hi really bad depression that I was in 5 years ago, I'm back.",OTHER
"this basic things you do, like eat and drink, shouldn't give a person so much anxiety",MENTAL_HEALTH
We anxiously waited for this?,OTHER
I'm depressed 'So am I' but I didn't ask because I'm sobbing and you aren't bitch get fucked,MENTAL_HEALTH
I've been having anxiety attacks ALL NIGHT. Send help.,MENTAL_HEALTH
I don't sleep much at all now. My anxiety is super bad but I'm still not getting high like I was.,MENTAL_HEALTH
@user Exactly and he still smashed your sister depressed or not I wouldn't forgive him so easily,OTHER
"I've legit never been to a brunch, that's depressing lmao",OTHER
suffering and depressed can exo2018subs pls upload eps 16-20 ;-; i need to see my boys being cute and funny,OTHER
When you wanna have big dick energy but you have social anxiety it's called soft dick energy. @user,MENTAL_HEALTH
"I like how only about half of my music I liked when I was depressed followed me out, I really think that's something worth noting 🤔",OTHER
#TheRealityOfDepressionIsDogs don't get it. Stupid dogs WTF are they so happy about all the time?,OTHER
My mom spent 160 dollars on two water jugs... lol and people wonder why I'm so depressed,MENTAL_HEALTH
"@user Always, with a passenger. Hence my anxiety!",MENTAL_HEALTH
Summer school is depressing,OTHER
Ummmmmmm excuse me I smell like CK Eternity and depression,MENTAL_HEALTH
🎶Hello depression my old 'friend'You can go fuck yourself again,MENTAL_HEALTH
@user Too depressed to even wanna do that 😪,MENTAL_HEALTH
"Depression taught me the importance of compassion and hard work, and that you can overcome enormous obstacles. – Rob Delaney",OTHER
@user my anxiety attack,MENTAL_HEALTH
Me: kitties! Yay!Me: depression.. yay,MENTAL_HEALTH
"@user Hey there, how ya feeling? Getting anxious to get back in the ring?",OTHER
So that whole deep depression shit ppl was making fun of Kanye about..I felt that shit..&amp; its not coo🙅🏾‍♂️🙅🏾‍♂️,MENTAL_HEALTH
just one day without anxiety. please.,MENTAL_HEALTH
@user I kinda wish I was my true self. I wouldn't be depressed.,MENTAL_HEALTH
"I've been severely depressed lately, but at least I got a raise today ¯\_(ツ)_/¯",MENTAL_HEALTH
my summer depression returns 🤣🤣🤣,MENTAL_HEALTH
@user performance anxiety,MENTAL_HEALTH
i'm already getting anxious for it,OTHER
"I feel so bad for my ex, I know his anxiety through the roof. Can't even have friends on social media. 😕",OTHER
"@user Just my normal anxious state, you?",MENTAL_HEALTH
"You don't come out of depressions the same, you lose a piece of peace each time.",OTHER
The latest episode gave me depression.,OTHER
Wish I could cut this depression out of me,MENTAL_HEALTH
"yes......it's true, not all heroes wear capes — today i used the crosswalk instead of anxiously power walking across the street",OTHER
You forgot.. anxiety.,MENTAL_HEALTH
People who gone through depression. (long or short period. please dm me),OTHER
#MyInnerFear is the fear of growing up and fitting into the reality of life. #BPD #MentalHealth #Anxiety,MENTAL_HEALTH
People keep subtweeting me &amp; giving me all this anxiety &amp; for what? Please tell me what did I ever do to make you do such a thing?😔,OTHER
i don't even talk to people on twitter but i still worry people are indirecting me cause i'm a dumb anxious bitch hhh,MENTAL_HEALTH
"I used to be good friends with my depression, saying oh I'm so depressed, or life is terrible.",MENTAL_HEALTH
i need help anxiety wont let me sleep it's almost 2am and i need to wake up at 4am fuck fuck fuck,MENTAL_HEALTH
Depression or just seeking attention? Ha ha,MENTAL_HEALTH
"Remember Chavez was against illegal immigration, because it depressed wages of his workers.  #LaborDayWeekend2018",OTHER
It's not my fault my phone is so shitty it can only take depressing pictures.,OTHER
@user ARE YOU GOING TO KILL ME OF ANXIETY,OTHER
Depression was not on my vocab until Im struggling with this now.,MENTAL_HEALTH
"There is nothing men are so anxious to keep, and yet are so careless about, as life Jean de la Bruyère, Characters",OTHER
oopsie looks like I'm on the brink of being all sad and depressed again why even fight it at this point,MENTAL_HEALTH
"Xanax is p great not gonna lie, I am no longer anxious but I also don't give a fuck about anything at all and it feels fantastic",OTHER
luv getting to a doctors appt early but having to wait 15+ mins my anxiety is so bad rn,OTHER
"If I appear snappy, I apologize in advance. My paranoia/anxiety has been spiking up more than usual lately.",MENTAL_HEALTH
@user I'm depressed. Can't watch that horrifying scene😭😭😭,OTHER
i was ridiculously anxious during that part 💀,OTHER
@user @user I'm so very sorry! This is so wrong! I know the anxiety you're dealing with &amp; my heart goes out to you!!,OTHER
New guy at work: you look like someone who's dead inside and clearly you have depression.Me: yeah what's new,MENTAL_HEALTH
seasonal depression starting to fade finally,MENTAL_HEALTH
Shit is depressing bro,OTHER
"Not having your hair, nails &amp; eyebrows done is depressing asf 😭😩",OTHER
dora the grown up is me. depressing huh,OTHER
is it possible to have a 12+ hr long anxiety attack because i feel like I've been having one literally all day,MENTAL_HEALTH
I got big dick energy last night all the sudden im not depressed,OTHER
@user we depressed over here ok,MENTAL_HEALTH
Stop confusing your nerves with anxiety. So many of y'all need to learn this,OTHER
"Drivers have also gone through drug rehabilitation. However, depression is something a little different.",OTHER
today my mother told me one no wants to be around me bot even her because I have really bad depression and anxiety... that hit hard,MENTAL_HEALTH
"will MORE than likely try to stream today. Will keep ya updated, slept in and having extreme anxiety, hopefully a stream can happen.",OTHER
@user Not that I don't want Q to post....but I'm anxiously awaiting YOUR next video. :),OTHER
@user @user @user Anxiously awaiting your review.,OTHER
depressed bitch hours,MENTAL_HEALTH
Depression is real. Check on your friends,MENTAL_HEALTH
Being left on read by my favourite person or people leaves me a special kind of anxious and sad,OTHER
5. Anxiety is/ the handmaiden of creativity. [T.S. Eliot],OTHER
"So my depression thinks that it has everything all figured out.  Now really, how can that possibly be true?  Ok then self, just be HOPEful!",MENTAL_HEALTH
I HATE anxiety,MENTAL_HEALTH
DESTROYED BY MADNESSANXIETY IS FREEDOM,OTHER
@user @user @user This thread is giving me anxiety.,OTHER
@user Perfect way to cheer me up on this depressing day!,OTHER
@user Thats called anxiety babe. Just gotta push though and trick ya mind to not let it bring you down.,OTHER
"I'm emotionally, physically and mentally depressed so please forgive me if I'm not the same person.",MENTAL_HEALTH
Well.... I'm depressed,MENTAL_HEALTH
don't wanna be depressed anymore. finally putting in work on that..,MENTAL_HEALTH
I've got separation anxiety just thinking about leaving Olly and I'm no even on holiday yet 😢😢😢😢,OTHER
no one: my anxiety: lol i don't think you locked the door,OTHER
depressed hours: [OPEN],MENTAL_HEALTH
@user couple of anxious teenagers,OTHER
dealing with anxiety without medication,MENTAL_HEALTH
@user benzo withdrawals I'm depressed af but fuck a bar I got enough bad luck,MENTAL_HEALTH
how do you actually get yourself out of depression,MENTAL_HEALTH
"We aren't all crazy irresponsible obesessed fan girls we're all queer and depressed BTS and Big Hit know this, there was a fucking survey",MENTAL_HEALTH
Like I came here to see white teenagers wylin out. Not to be attacked with these depression hot takes @user,OTHER
I will be forever depressed if Senegal doesn't  go through 😭,OTHER
Collage in an anxious and malleable manner,OTHER
@user Are*  frustration* jealousy* Depression*,OTHER
To the guy who stole my antidepressants I hope you're happy now,MENTAL_HEALTH
I need someone with nails to scratch my head I got anxiety for two second and bit all of mine,OTHER
So is everyone just romanticizing depression and anxiety now? Is that supposed to be the new wave,OTHER
"i dug myself out of depression, this glow is personal baby",OTHER
It's the same 8 niggas liking all my depressing shit.Y'all make me worry.,OTHER
